1,https://www.efe.com/efe/america/politica/el-consejo-electoral-de-ecuador-aprueba-la-candidatura-correista-arauz/20000035-4414180,"La fórmula presidencial de la alianza correísta ""Unión por la Esperanza"", 
formada por Andrés Arauz y Carlos Rabascall, fue aprobada por el...",hace 1 día
2,https://www.elcomercio.com/actualidad/cne-binomio-correista-calificado-elecciones.html,"El Pleno del Consejo Nacional Electoral (CNE) negó, por improcedente, el 
pedido solicitado por el exministro Carlos Arboleda y Wilson Freire,...",hace 1 día
3,https://www.eluniverso.com/noticias/2020/12/08/nota/8076604/elecciones-presidenciales-ecuador-consejo-nacional-electoral-andres,"En horas de la noche de este 8 de diciembre, el Consejo debe resolver aún 
una impugnación de dos ciudadanos en contra de los candidatos.",hace 1 día
4,https://4pelagatos.com/2020/12/08/andres-arauz-miente-sin-verguenza/,"Arauz fue a cuentear en Argentina. Andrés Arauz trató de vender en Buenos 
Aires, donde estuvo la semana pasado, un relato macondiano: en...",hace 1 día
5,https://www.telesurtv.net/news/ecuador-aprueban-candidatura-binomio-unes-20201209-0004.html,"El candidato de UNES, Andrés Arauz, expresó su satisfacción al conocer la 
decisión del CNE. | Foto: @ecuarauz. Publicado 9 diciembre 2020. 0 
comentarios.",hace 1 día
6,https://www.larepublica.ec/blog/2020/12/08/cne-aprueba-la-candidatura-correista-de-arauz/,"El binomio correísta de Andrés Arauz y Carlos Rabascall fue aprobada por el 
Consejo Nacional Electoral (CNE), informó este martes su...",hace 1 día
7,https://www.primicias.ec/noticias/politica/binomio-arauz-rabascall-cne-decision/,"El CNE resolvió desechar una impugnación presentada en contra de los 
candidatos de la alianza correísta Unión por la Esperanza.",hace 1 día
8,https://www.elcomercio.com/actualidad/cne-candidatura-andres-arauz-aprobacion.html,"La fórmula presidencial de la alianza correísta Unión por la Esperanza, 
formada por Andrés Arauz y Carlos Rabascall, fue aprobada por el...",hace 1 día
9,https://mundo.sputniknews.com/america-latina/202012091093769114-consejo-electoral-de-ecuador-confirma-candidatura-presidencial-de-andres-arauz/,"QUITO (Sputnik) — El Consejo Nacional Electoral (CNE) de Ecuador confirmó 
la candidatura del binomio presidencial por la alianza opositora...",hace 1 día
10,https://www.pagina12.com.ar/311037-finalmente-aprueban-la-formula-del-correismo-arauz-rabascall,"El binomio conformado por el economista Andrés Arauz y el periodista Carlos 
Rabascall recibió el aval del Consejo Nacional Electoral (CNE).",hace 15 horas
