61,https://confirmado.net/2020/12/10/correa-2/,"¡Atentos, Ecuador y Patria Grande! Después de casi 3 meses queda en firme 
inscripción binomio Listas 1 – 5, Andrés Aráuz y Carlos Rabascall, ...",hace 3 horas
62,https://www.elcomercio.com/actualidad/alvaro-noboa-votos-populismo-elecciones.html,"... que consideró que entrará, principalmente, a cabildear votos no solo de 
Guillermo Lasso (Creo-PSC), sino también de Andrés Arauz (Unes).",hace 1 mes
63,https://www.metroecuador.com.ec/ec/noticias/2020/12/09/cne-suman-16-binomios-presidenciales-elecciones-ecuador-la-calificacion-arauz-rabascall.html,"El Consejo Nacional Electoral anunció la calificación en firme del binomio 
correísta conformado por Andrés Arauz y Carlos Rabascall, de UNES.",hace 1 día
64,https://www.elcomercio.com/cartas/opinion-cartas-pueblo-candidatos-correa.html,"Andrés Arauz, designe su binomio vicepresidencial, esto es al Economista 
Rabascall, se evidencia la frustración de él porque aplicando la ...",Hace 3 semanas
65,https://ww2.elmercurio.com.ec/2020/12/08/el-895-de-ecuatorianos-cree-que-el-pais-va-por-mal-camino-segun-sondeo/,"... mencionó Andrés Arauz, afín al exgobernante Rafael Correa (2007-2017), 
y un 10,7 % aseguró que por el candidato indígena Yaku Pérez.",hace 2 días
66,https://actualidad.rt.com/video/375584-ecuador-arauz-denunciar-aplazar-comicios-binomio-presidencia,"Arauz afirma que el Ejecutivo actual quiere impedir la participación de su 
binomio presidencial con Carlos Rabascall y aplazar las elecciones ...",Hace 1 semana
67,https://www.expreso.ec/actualidad/discurso-electoral-deja-secuelas-93896.html,"... presidencia por el correísmo, Andrés Arauz, quien sostuvo (y luego 
ratificó en redes sociales) que no cumplirá con el acuerdo firmado con 
el ...",Hace 3 semanas
68,https://www.elcomercio.com/actualidad/candidatos-presidencia-consulta-asamblea-elecciones.html,"En el plan de Gobierno de Andrés Arauz, candidato de la alianza correísta 
Unión por la Esperanza (Unes), se oferta convocar a una Asamblea ...",Hace 3 semanas
69,https://www.expreso.ec/actualidad/economia/correistas-proponen-renta-basica-universal-dinero-electronico-respaldo-93766.html,"El candidato a las presidencia por el correísmo Andrés Arauz también ha 
mencionado en su campaña de “flexibilizar la dolarización” e ...",Hace 3 semanas
70,https://www.telesurtv.net/opinion/ELECCIONES-EN-ECUADOR-ALERTA-TIENEN-QUE--SER-LIBRES-20201201-0008.html,"... la pandemia y la desmovilización, los organismos electorales cavilan si 
la candidatura de Andrés Arauz va o no en la papeleta presidencial.",Hace 1 semana
