91,https://www.eluniverso.com/noticias/2020/09/15/nota/7978420/andres-arauz-pide-naciones-unidas-ue-designar-comision-vigilar,"Andrés Arauz, pre candidato presidencial correísta auspiciado por el 
movimiento político Centro Democrático (CD), realizó el pasado 8 de ...",15 sep. 2020
92,https://www.elcomercio.com/actualidad/tce-tramite-recurso-arauz-rabascall.html,"Binomio de Unes, Andrés Arauz- Carlos Rabascall, inició el trámite para 
inscribir su candidatura el viernes 2 de octubre del 2020. Foto: EL ...",6 oct. 2020
93,https://www.eluniverso.com/noticias/2020/10/13/nota/8013046/correismo-presiona-tce-participacion-binomio-presidencial,"... (CNE) con la que se otorgó 48 horas al binomio Andrés Arauz - Rafael 
Correa para subsanar dos errores: el cambio de cédula de Arauz y el ...",13 oct. 2020
94,https://www.eluniverso.com/noticias/2020/08/27/nota/7956790/andres-arauz-aceptacion-candidatura-consejo-electoral,"Andrés Arauz, pre candidato presidencial correísta y auspiciado por Centro 
Democrático (CD), acudió a la oficina de organizaciones políticas ...",27 ago. 2020
95,https://www.eluniverso.com/noticias/2020/10/13/nota/8012785/andres-arauz-sufraga-mexico-elecciones-2021-cne,"Esta mañana, la presidenta del Consejo Nacional Electoral (CNE), Diana 
Atamaint, informó que el candidato del correísmo, auspiciado por la ...",13 oct. 2020
96,https://www.elcomercio.com/actualidad/union-esperanza-inscripcion-arauz-correa.html,"La coalición Unión por la Esperanza (Unes) inscribió al binomio Andrés 
Arauz - Rafael Correa para la Presidencia y Vicepresidencia del ...",23 sep. 2020
97,https://www.elcomercio.com/actualidad/centro-democratico-primarias-arauz-correa.html,"En este último cargo se tejen dos fórmulas: Andrés Arauz - Rafael Correa y 
Andrés Arauz – Carlos Rabascall. “Una vez culminado el proceso ...",22 ago. 2020
98,https://www.primicias.ec/noticias/firmas/carapaz-hernandez-tri-alegran-pais-agobiado-por-politicos-ecuador/,"Los correístas se encargaron de difundir en las redes el brindis de su 
candidato a la Presidencia, Andrés Arauz, con el presidente de la ...",Hace 3 semanas
99,https://www.eluniverso.com/noticias/2020/11/10/nota/8043673/arauz-rafael-correa-ecuador-evo-morales-bolivia-elecciones-2021,"Así como Evo Morales pudo regresar a Bolivia, el aspirante a la Presidencia 
por el correísmo, Andrés Arauz, espera que muy pronto Rafael ...",hace 1 mes
100,http://www.petroguia.com/pet/noticias/petr%C3%B3leo/producci%C3%B3n-petrolera-de-ecuador-disminuy%C3%B3-en-102-entre-enero-y-octubre,"El futuro del sector petrolero: ¿Guillermo Lasso vs. Andrés Arauz? Indican 
los analistas económicos que ante la elevada fragmentación del ...",hace 1 mes
