11,https://www.elcomercio.com/actualidad/arauz-vigilancia-internacional-candidatura-cne.html,"El aspirante por el correísmo a la Presidencia de Ecuador, Andrés Arauz, 
habla durante un conversatorio con periodistas hoy, en Quito ...",Hace 1 semana
12,https://www.eluniverso.com/noticias/2020/12/02/nota/8069293/correismo-golpe-contra-democracia-marcha-binomio-elecciones,"Esta mañana, el binomio correísta, representado en la Unión por la 
Esperanza (UNES) y conformado por Andrés Arauz y Carlos Rabascall, ...",Hace 1 semana
13,https://www.eldiario.ec/noticias-manabi-ecuador/524889-andres-arauz-pide-vigilancia-tras-retraso-en-aprobacion-de-su-candidatura-a-la-presidencia-de-ecuador/,"Andrés Arauz, aspirante por el correísmo a la Presidencia de Ecuador, pidió 
este miércoles vigilancia ""ciudadana"" e ""internacional"" tras ver ...",Hace 1 semana
14,https://www.elcomercio.com/actualidad/aclaracion-sentencia-inscripcion-arauz-rabascall.html,"... Electoral (TCE), en la que se aceptó parcialmente la impugnación en 
contra de la fórmula integrada por Andrés Arauz y Carlos Rabascall.",Hace 1 semana
15,https://www.larepublica.ec/blog/2020/12/05/cristina-fernandez-respalda-andres-arauz-dice-ecuador-no-hay-democracia/,"«Junto a Andrés Aráuz Galarza, hasta hoy proscripto candidato a Presidente 
de Ecuador por la alianza Unión por la Esperanza. ¿En serio Lenín ...",hace 5 días
16,https://www.elcomercio.com/actualidad/andres-arauz-candidato-presidencial-elecciones.html,"Andrés Arauz (Quito, 1983).Economista de la Universidad de Michigan. En 
2009 trabajó en el Banco Central del Ecuador, entidad de la que ...",Hace 2 semanas
17,https://www.eluniverso.com/noticias/2020/11/13/nota/8047777/andres-arauz-perfil-candidato-correismo-elecciones-ecuador-2021,"Cuando Andrés Arauz Galarza se autocalificó como el “perfecto desconocido”, 
en un tuit que se publicó el mediodía del pasado 18 de agosto, ...",Hace 3 semanas
18,https://www.elcomercio.com/actualidad/tce-apelacion-binomio-arauz-rabascall.html,"... (TCE) retomaron la sesión para tratar la apelación en contra de la 
candidatura presidencial del binomio Andrés Arauz-Carlos Rabascall.",Hace 1 semana
19,https://factual.afp.com/el-candidato-ecuatoriano-andres-arauz-no-tiene-causas-por-peculado-intento-de-fuga-o-titulos-falsos,"El candidato ecuatoriano Andrés Arauz no tiene causas por peculado, intento 
de fuga o títulos falsos. AFP Colombia ...",Hace 3 semanas
20,https://www.telesurtv.net/news/andres-arauz-prioriza-necesidades-pueblo-ecuatoriano-20201118-0059.html,"Arauz hizo un llamado al pueblo de Ecuador, a la solidaridad internacional 
para estar en ""vigilia permanente"" en las elecciones del 2021.",Hace 3 semanas
