121,https://www.larepublica.ec/blog/2020/08/17/anuncian-correa-inscribira-candidatura-vicepresidente-binomio-andres-arauz/,"El exministro de Cultura, Andrés Aráuz, en una foto difundida por la cuenta 
de Twitter de Jimmy Jairala.",17 ago. 2020
122,https://www.larepublica.ec/blog/2020/10/09/arauz-recorre-guayaquil-encerrado-en-un-carro-con-cientos-caminando-a-su-lado/,"El candidato presidencial del correísmo, Andrés Arauz ha recorrido varias 
calles de Guayaquil, la tarde el 8 de octubre de 2020, mientras ...",9 oct. 2020
123,https://www.prensa-latina.cu/index.php?o=rn&id=390315&SEO=andres-arauz-presidenciable-de-ecuador-por-la-revolucion-ciudadana,"Quito, 18 ago (Prensa Latina) Andrés Aráuz, militante de la Revolución 
Ciudadana, quedó oficializado hoy como candidato a la presidencia de 
Ecuador para ...",18 ago. 2020
124,https://confirmado.net/2020/11/10/andres-arauz-en-america-latina-el-regreso-al-progresismo-es-una-tendencia-clarisima/,"Andrés Arauz: En América Latina, el regreso al progresismo es “una 
tendencia clarísima”. 10/11/2020. 110. Facebook · Twitter · Pinterest · 
WhatsApp · Linkedin.",hace 1 mes
125,https://www.efe.com/efe/america/politica/rabascall-sera-binomio-de-arauz-en-elecciones-ecuador-segun-fuentes-rc/20000035-4343872,"Imagen de archivo del candidato del correísmo a la presidencia de Ecuador, 
Andrés Arauz, habla en entrevista con EFE en Quito, Ecuador.",16 sep. 2020
126,https://www.alainet.org/es/articulo/209553,"... entrevista exclusiva, comunicadores del Foro de Comunicación para la 
Integración de NuestrAmérica (FCINA) dialogaron con Andrés Aráuz, ...",hace 1 mes
127,https://www.eltelegrafo.com.ec/noticias/columnistas/15/lasso-arauz-yaku-opinion-jessica-jaramillo,"Andrés Arauz, candidato impuesto por Correa, debe cargar con los procesos 
penales de su líder, la corrupción de ex ministros, pero posee ...",hace 1 mes
128,https://www.telesurtv.net/news/ecuador-candidato-presidencial-arauz-reunion-indigenas-20201012-0001.html,"El candidato de la alianza opositora Unión por la Esperanza (Unes) a la 
presidencia de Ecuador, Andrés Arauz, realizó este domingo un acto ...",12 oct. 2020
129,https://www.expreso.ec/actualidad/ruidosa-precandidatura-redito-riesgos-89324.html,"El rédito que tiene la exposición de su eventual compañero de fórmula a la 
presidencia, Andrés Arauz. Si bien los reflectores se posan ahora ...",4 sep. 2020
130,https://confirmado.net/2020/10/02/andres-arauz-lidera-nueva-encuesta-de-intencion-de-voto-y-preferencias-electorales/,"Andrés Arauz el joven candidato del progresismo lidera todas las encuestas 
nacionales. - Publicidad Top Ad -. Una nueva encuesta nacional de ...",2 oct. 2020
